kalimat,jumlah_kemunculan,text_id,annotator_id,toxicity
"Padahal Beroperasi di Indonesia, Daftar Kerja di KCIC Harus Bisa Berbahasa Mandarin",25,102-100,8,1
"Padahal Beroperasi di Indonesia, Daftar Kerja di KCIC Harus Bisa Berbahasa Mandarin",25,102-100,13,0
"Padahal Beroperasi di Indonesia, Daftar Kerja di KCIC Harus Bisa Berbahasa Mandarin",25,102-100,7,0
"Padahal Beroperasi di Indonesia, Daftar Kerja di KCIC Harus Bisa Berbahasa Mandarin",25,102-100,11,1
"Padahal Beroperasi di Indonesia, Daftar Kerja di KCIC Harus Bisa Berbahasa Mandarin",25,102-100,15,0
"Padahal Beroperasi di Indonesia, Daftar Kerja di KCIC Harus Bisa Berbahasa Mandarin",25,102-100,3,1
"Padahal Beroperasi di Indonesia, Daftar Kerja di KCIC Harus Bisa Berbahasa Mandarin",25,102-100,12,1
"Padahal Beroperasi di Indonesia, Daftar Kerja di KCIC Harus Bisa Berbahasa Mandarin",25,102-100,2,0
"Padahal Beroperasi di Indonesia, Daftar Kerja di KCIC Harus Bisa Berbahasa Mandarin",25,102-100,5,1
"Padahal Beroperasi di Indonesia, Daftar Kerja di KCIC Harus Bisa Berbahasa Mandarin",25,102-100,1,0
"Padahal Beroperasi di Indonesia, Daftar Kerja di KCIC Harus Bisa Berbahasa Mandarin",25,102-100,10,0
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,1-1020,10,1
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,1-1020,18,1
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,103-167,18,1
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,103-167,5,0
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,103-167,8,1
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,103-167,7,0
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,103-167,12,0
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,103-167,6,0
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,103-167,2,0
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,103-167,1,1
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,103-167,15,1
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,103-167,13,1
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,103-167,9,1
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,103-167,11,1
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,102-99,8,1
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,102-99,13,0
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,102-99,7,0
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,102-99,11,1
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,102-99,15,0
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,102-99,3,0
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,102-99,12,0
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,102-99,2,0
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,102-99,5,0
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,102-99,1,0
Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,25,102-99,10,0
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,1-1024,10,0
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,1-1024,18,1
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,103-166,18,0
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,103-166,5,0
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,103-166,8,1
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,103-166,7,0
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,103-166,12,0
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,103-166,6,0
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,103-166,2,0
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,103-166,1,0
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,103-166,15,0
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,103-166,13,1
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,103-166,9,0
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,103-166,11,1
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,102-98,8,1
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,102-98,13,0
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,102-98,7,0
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,102-98,11,0
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,102-98,15,1
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,102-98,3,1
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,102-98,12,1
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,102-98,2,1
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,102-98,5,0
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,102-98,1,1
Prabowo bersama TNI Turun Tangan Bela Rakyat Rempang dan Usir Investor Cina,25,102-98,10,0
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,1-4022,13,0
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,1-4022,1,0
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,103-102,18,0
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,103-102,5,0
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,103-102,8,0
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,103-102,12,0
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,103-102,6,1
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,103-102,3,0
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,103-102,2,0
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,103-102,1,0
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,103-102,15,1
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,103-102,13,1
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,103-102,9,0
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,103-102,11,0
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,101-60,10,1
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,101-60,13,1
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,101-60,15,0
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,101-60,12,1
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,101-60,1,0
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,101-60,4,1
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,101-60,5,0
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,101-60,3,1
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,101-60,8,0
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,101-60,16,0
Katolik semakin dipersulit di Israel Haruskah kita membela Israel? Gereja Katolik dan gereja kristen lainnya mengalami kesulitan di Israel. Dalam bulan Juli ...,25,101-60,6,1
"TERDEPAN PARTAI NYA WONG LICIK Terdepan menaikkan semua harga seperti BBM listrik pajak BPJS beras & kebutuhan pokok lainnya,, Terdepan dlm membudidayakan KKNnya,,, Terdepan ngibulin rakyat Indonesia,,, Terdepan kadernya yg paling byx korupsinya d Indonesia,,, Terdepan mndatangkn TKA China ke Indonesia utk d pekerjkan d perusahaan2 Indonesia & menutup lapangan pekerjaan utk anak bangsa Indonesia,,, Terdepan merampas tanah rakyat Indonesia,,, Terdepan menzolimi rakyat Indonesia,,, Mf 🙏 terdepan tdk berpihak pada rakyat Indonesia. Jadi utk ap lagi d pilih,, Dn partainy wong cilik hya simbol aj tp kenyataan & faktanya wong cilik pd 2 periode ini slama 10 thn, tertindas kesejahteraan & kemakmurannya",25,1-6570,20,1
"TERDEPAN PARTAI NYA WONG LICIK Terdepan menaikkan semua harga seperti BBM listrik pajak BPJS beras & kebutuhan pokok lainnya,, Terdepan dlm membudidayakan KKNnya,,, Terdepan ngibulin rakyat Indonesia,,, Terdepan kadernya yg paling byx korupsinya d Indonesia,,, Terdepan mndatangkn TKA China ke Indonesia utk d pekerjkan d perusahaan2 Indonesia & menutup lapangan pekerjaan utk anak bangsa Indonesia,,, Terdepan merampas tanah rakyat Indonesia,,, Terdepan menzolimi rakyat Indonesia,,, Mf 🙏 terdepan tdk berpihak pada rakyat Indonesia. Jadi utk ap lagi d pilih,, Dn partainy wong cilik hya simbol aj tp kenyataan & faktanya wong cilik pd 2 periode ini slama 10 thn, tertindas kesejahteraan & kemakmurannya",25,1-6570,5,0
"TERDEPAN PARTAI NYA WONG LICIK Terdepan menaikkan semua harga seperti BBM listrik pajak BPJS beras & kebutuhan pokok lainnya,, Terdepan dlm membudidayakan KKNnya,,, Terdepan ngibulin rakyat Indonesia,,, Terdepan kadernya yg paling byx korupsinya d Indonesia,,, Terdepan mndatangkn TKA China ke Indonesia utk d pekerjkan d perusahaan2 Indonesia & menutup lapangan pekerjaan utk anak bangsa Indonesia,,, Terdepan merampas tanah rakyat Indonesia,,, Terdepan menzolimi rakyat Indonesia,,, Mf 🙏 terdepan tdk berpihak pada rakyat Indonesia. Jadi utk ap lagi d pilih,, Dn partainy wong cilik hya simbol aj tp kenyataan & faktanya wong cilik pd 2 periode ini slama 10 thn, tertindas kesejahteraan & kemakmurannya",25,103-25,18,1
"TERDEPAN PARTAI NYA WONG LICIK Terdepan menaikkan semua harga seperti BBM listrik pajak BPJS beras & kebutuhan pokok lainnya,, Terdepan dlm membudidayakan KKNnya,,, Terdepan ngibulin rakyat Indonesia,,, Terdepan kadernya yg paling byx korupsinya d Indonesia,,, Terdepan mndatangkn TKA China ke Indonesia utk d pekerjkan d perusahaan2 Indonesia & menutup lapangan pekerjaan utk anak bangsa Indonesia,,, Terdepan merampas tanah rakyat Indonesia,,, Terdepan menzolimi rakyat Indonesia,,, Mf 🙏 terdepan tdk berpihak pada rakyat Indonesia. Jadi utk ap lagi d pilih,, Dn partainy wong cilik hya simbol aj tp kenyataan & faktanya wong cilik pd 2 periode ini slama 10 thn, tertindas kesejahteraan & kemakmurannya",25,103-25,5,0
"TERDEPAN PARTAI NYA WONG LICIK Terdepan menaikkan semua harga seperti BBM listrik pajak BPJS beras & kebutuhan pokok lainnya,, Terdepan dlm membudidayakan KKNnya,,, Terdepan ngibulin rakyat Indonesia,,, Terdepan kadernya yg paling byx korupsinya d Indonesia,,, Terdepan mndatangkn TKA China ke Indonesia utk d pekerjkan d perusahaan2 Indonesia & menutup lapangan pekerjaan utk anak bangsa Indonesia,,, Terdepan merampas tanah rakyat Indonesia,,, Terdepan menzolimi rakyat Indonesia,,, Mf 🙏 terdepan tdk berpihak pada rakyat Indonesia. Jadi utk ap lagi d pilih,, Dn partainy wong cilik hya simbol aj tp kenyataan & faktanya wong cilik pd 2 periode ini slama 10 thn, tertindas kesejahteraan & kemakmurannya",25,103-25,8,1
"TERDEPAN PARTAI NYA WONG LICIK Terdepan menaikkan semua harga seperti BBM listrik pajak BPJS beras & kebutuhan pokok lainnya,, Terdepan dlm membudidayakan KKNnya,,, Terdepan ngibulin rakyat Indonesia,,, Terdepan kadernya yg paling byx korupsinya d Indonesia,,, Terdepan mndatangkn TKA China ke Indonesia utk d pekerjkan d perusahaan2 Indonesia & menutup lapangan pekerjaan utk anak bangsa Indonesia,,, Terdepan merampas tanah rakyat Indonesia,,, Terdepan menzolimi rakyat Indonesia,,, Mf 🙏 terdepan tdk berpihak pada rakyat Indonesia. Jadi utk ap lagi d pilih,, Dn partainy wong cilik hya simbol aj tp kenyataan & faktanya wong cilik pd 2 periode ini slama 10 thn, tertindas kesejahteraan & kemakmurannya",25,103-25,7,0
"TERDEPAN PARTAI NYA WONG LICIK Terdepan menaikkan semua harga seperti BBM listrik pajak BPJS beras & kebutuhan pokok lainnya,, Terdepan dlm membudidayakan KKNnya,,, Terdepan ngibulin rakyat Indonesia,,, Terdepan kadernya yg paling byx korupsinya d Indonesia,,, Terdepan mndatangkn TKA China ke Indonesia utk d pekerjkan d perusahaan2 Indonesia & menutup lapangan pekerjaan utk anak bangsa Indonesia,,, Terdepan merampas tanah rakyat Indonesia,,, Terdepan menzolimi rakyat Indonesia,,, Mf 🙏 terdepan tdk berpihak pada rakyat Indonesia. Jadi utk ap lagi d pilih,, Dn partainy wong cilik hya simbol aj tp kenyataan & faktanya wong cilik pd 2 periode ini slama 10 thn, tertindas kesejahteraan & kemakmurannya",25,103-25,12,0
"TERDEPAN PARTAI NYA WONG LICIK Terdepan menaikkan semua harga seperti BBM listrik pajak BPJS beras & kebutuhan pokok lainnya,, Terdepan dlm membudidayakan KKNnya,,, Terdepan ngibulin rakyat Indonesia,,, Terdepan kadernya yg paling byx korupsinya d Indonesia,,, Terdepan mndatangkn TKA China ke Indonesia utk d pekerjkan d perusahaan2 Indonesia & menutup lapangan pekerjaan utk anak bangsa Indonesia,,, Terdepan merampas tanah rakyat Indonesia,,, Terdepan menzolimi rakyat Indonesia,,, Mf 🙏 terdepan tdk berpihak pada rakyat Indonesia. Jadi utk ap lagi d pilih,, Dn partainy wong cilik hya simbol aj tp kenyataan & faktanya wong cilik pd 2 periode ini slama 10 thn, tertindas kesejahteraan & kemakmurannya",25,103-25,6,1
"TERDEPAN PARTAI NYA WONG LICIK Terdepan menaikkan semua harga seperti BBM listrik pajak BPJS beras & kebutuhan pokok lainnya,, Terdepan dlm membudidayakan KKNnya,,, Terdepan ngibulin rakyat Indonesia,,, Terdepan kadernya yg paling byx korupsinya d Indonesia,,, Terdepan mndatangkn TKA China ke Indonesia utk d pekerjkan d perusahaan2 Indonesia & menutup lapangan pekerjaan utk anak bangsa Indonesia,,, Terdepan merampas tanah rakyat Indonesia,,, Terdepan menzolimi rakyat Indonesia,,, Mf 🙏 terdepan tdk berpihak pada rakyat Indonesia. Jadi utk ap lagi d pilih,, Dn partainy wong cilik hya simbol aj tp kenyataan & faktanya wong cilik pd 2 periode ini slama 10 thn, tertindas kesejahteraan & kemakmurannya",25,103-25,3,0
"TERDEPAN PARTAI NYA WONG LICIK Terdepan menaikkan semua harga seperti BBM listrik pajak BPJS beras & kebutuhan pokok lainnya,, Terdepan dlm membudidayakan KKNnya,,, Terdepan ngibulin rakyat Indonesia,,, Terdepan kadernya yg paling byx korupsinya d Indonesia,,, Terdepan mndatangkn TKA China ke Indonesia utk d pekerjkan d perusahaan2 Indonesia & menutup lapangan pekerjaan utk anak bangsa Indonesia,,, Terdepan merampas tanah rakyat Indonesia,,, Terdepan menzolimi rakyat Indonesia,,, Mf 🙏 terdepan tdk berpihak pada rakyat Indonesia. Jadi utk ap lagi d pilih,, Dn partainy wong cilik hya simbol aj tp kenyataan & faktanya wong cilik pd 2 periode ini slama 10 thn, tertindas kesejahteraan & kemakmurannya",25,103-25,2,1
"TERDEPAN PARTAI NYA WONG LICIK Terdepan menaikkan semua harga seperti BBM listrik pajak BPJS beras & kebutuhan pokok lainnya,, Terdepan dlm membudidayakan KKNnya,,, Terdepan ngibulin rakyat Indonesia,,, Terdepan kadernya yg paling byx korupsinya d Indonesia,,, Terdepan mndatangkn TKA China ke Indonesia utk d pekerjkan d perusahaan2 Indonesia & menutup lapangan pekerjaan utk anak bangsa Indonesia,,, Terdepan merampas tanah rakyat Indonesia,,, Terdepan menzolimi rakyat Indonesia,,, Mf 🙏 terdepan tdk berpihak pada rakyat Indonesia. Jadi utk ap lagi d pilih,, Dn partainy wong cilik hya simbol aj tp kenyataan & faktanya wong cilik pd 2 periode ini slama 10 thn, tertindas kesejahteraan & kemakmurannya",25,103-25,1,1
"TERDEPAN PARTAI NYA WONG LICIK Terdepan menaikkan semua harga seperti BBM listrik pajak BPJS beras & kebutuhan pokok lainnya,, Terdepan dlm membudidayakan KKNnya,,, Terdepan ngibulin rakyat Indonesia,,, Terdepan kadernya yg paling byx korupsinya d Indonesia,,, Terdepan mndatangkn TKA China ke Indonesia utk d pekerjkan d perusahaan2 Indonesia & menutup lapangan pekerjaan utk anak bangsa Indonesia,,, Terdepan merampas tanah rakyat Indonesia,,, Terdepan menzolimi rakyat Indonesia,,, Mf 🙏 terdepan tdk berpihak pada rakyat Indonesia. Jadi utk ap lagi d pilih,, Dn partainy wong cilik hya simbol aj tp kenyataan & faktanya wong cilik pd 2 periode ini slama 10 thn, tertindas kesejahteraan & kemakmurannya",25,103-25,15,1
